Product_Name,Brand,Selling_Price,MRP,Date,Rating,Purchases,Current_Stock,Traffic,Conversion_Rate,Replenishment_Rate,Demand_Score
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,45838.289937348614,57999.0,2023-10-08,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,44021.241708925656,57999.0,2023-10-15,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,42433.50579817899,57999.0,2023-10-22,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,41172.98015542072,57999.0,2023-10-29,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,40318.546459548386,57999.0,2023-11-05,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,39925.48580159071,57999.0,2023-11-12,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,40022.26594863555,57999.0,2023-11-19,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,40608.886900682905,57999.0,2023-11-26,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,41656.880890644905,57999.0,2023-12-03,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,43110.966827492855,57999.0,2023-12-10,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,44892.26303232919,57999.0,2023-12-17,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,46902.871554841826,57999.0,2023-12-24,4.7,674,30,2182,0.12,16,571.4229514
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 11 Home) A315-58 Notebook,Acer,49031.567646331656,57999.0,2023-12-31,4.7,674,30,2182,0.12,16,571.4229514
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,129990.0,207990.0,2023-01-01,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,143217.09430333588,207990.0,2023-01-08,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,155690.13986067567,207990.0,2023-01-15,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,166698.91049828494,207990.0,2023-01-22,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,175618.27837834123,207990.0,2023-01-29,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,181944.54415662098,207990.0,2023-02-05,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,185324.71015751333,207990.0,2023-02-12,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,185576.99531583214,207990.0,2023-02-19,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,182701.3996315774,207990.0,2023-02-26,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,176879.70416993526,207990.0,2023-03-05,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,168464.90660651663,207990.0,2023-03-12,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,157960.706285545,207990.0,2023-03-19,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,145992.2310448428,207990.0,2023-03-26,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,133269.70705814453,207990.0,2023-04-02,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,120547.1830714463,207990.0,2023-04-09,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,108578.70783074413,207990.0,2023-04-16,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,98074.50750977248,207990.0,2023-04-23,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,89659.70994635379,207990.0,2023-04-30,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,83838.01448471168,207990.0,2023-05-07,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,80962.41880045696,207990.0,2023-05-14,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,81214.70395877576,207990.0,2023-05-21,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,84594.86995966811,207990.0,2023-05-28,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,90921.13573794783,207990.0,2023-06-04,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,99840.5036180041,207990.0,2023-06-11,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,110849.27425561337,207990.0,2023-06-18,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,123322.31981295317,207990.0,2023-06-25,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,136549.41411628906,207990.0,2023-07-02,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,149776.5084196249,207990.0,2023-07-09,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,162249.5539769647,207990.0,2023-07-16,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,173258.324614574,207990.0,2023-07-23,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,182177.6924946303,207990.0,2023-07-30,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,188503.95827291004,207990.0,2023-08-06,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,191884.1242738024,207990.0,2023-08-13,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,192136.4094321212,207990.0,2023-08-20,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,189260.8137478665,207990.0,2023-08-27,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,183439.1182862244,207990.0,2023-09-03,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,175024.3207228057,207990.0,2023-09-10,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,164520.12040183402,207990.0,2023-09-17,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,152551.64516113192,207990.0,2023-09-24,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,139829.12117443365,207990.0,2023-10-01,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,127106.59718773545,207990.0,2023-10-08,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,115138.12194703321,207990.0,2023-10-15,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,104633.92162606152,207990.0,2023-10-22,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,96219.12406264292,207990.0,2023-10-29,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,90397.42860100078,207990.0,2023-11-05,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,87521.83291674603,207990.0,2023-11-12,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,87774.11807506482,207990.0,2023-11-19,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,91154.28407595717,207990.0,2023-11-26,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,97480.54985423689,207990.0,2023-12-03,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,106399.91773429318,207990.0,2023-12-10,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,117408.68837190238,207990.0,2023-12-17,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,129881.73392924221,207990.0,2023-12-24,4.5,1551,50,1583,0.14,24,627.0016978
ASUS ROG Strix G15 Advantage Edition AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 ...,ASUS,143108.82823257812,207990.0,2023-12-31,4.5,1551,50,1583,0.14,24,627.0016978
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,99900.0,117967.0,2023-01-01,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,106270.15165413218,117967.0,2023-01-08,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,112286.08217658245,117967.0,2023-01-15,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,117614.15648030088,117967.0,2023-01-22,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,121960.71518141456,117967.0,2023-01-29,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,125089.14101520993,117967.0,2023-02-05,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,126833.61017148916,117967.0,2023-02-12,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,127108.7293716738,117967.0,2023-02-19,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,125914.49861576388,117967.0,2023-02-26,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,123336.31118233781,117967.0,2023-03-05,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,119539.99088159343,117967.0,2023-03-12,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,114762.1549782443,117967.0,2023-03-19,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,109296.46285616333,117967.0,2023-03-26,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,103476.54960240045,117967.0,2023-04-02,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,97656.6363486376,117967.0,2023-04-09,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,92190.94422655662,117967.0,2023-04-16,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,87413.1083232075,117967.0,2023-04-23,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,83616.78802246311,117967.0,2023-04-30,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,81038.60058903704,117967.0,2023-05-07,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,79844.36983312712,117967.0,2023-05-14,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,80119.48903331177,117967.0,2023-05-21,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,81863.958189591,117967.0,2023-05-28,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,84992.38402338636,117967.0,2023-06-04,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,89338.94272450003,117967.0,2023-06-11,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,94667.01702821846,117967.0,2023-06-18,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,100682.94755066873,117967.0,2023-06-25,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,107053.09920480092,117967.0,2023-07-02,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,113423.25085893308,117967.0,2023-07-09,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,119439.18138138336,117967.0,2023-07-16,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,124767.25568510179,117967.0,2023-07-23,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,129113.81438621547,117967.0,2023-07-30,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,132242.24022001086,117967.0,2023-08-06,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,133986.7093762901,117967.0,2023-08-13,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,134261.82857647474,117967.0,2023-08-20,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,133067.5978205648,117967.0,2023-08-27,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,130489.41038713875,117967.0,2023-09-03,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,126693.09008639437,117967.0,2023-09-10,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,121915.25418304524,117967.0,2023-09-17,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,116449.56206096428,117967.0,2023-09-24,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,110629.6488072014,117967.0,2023-10-01,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,104809.73555343856,117967.0,2023-10-08,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,99344.04343135755,117967.0,2023-10-15,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,94566.20752800841,117967.0,2023-10-22,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,90769.88722726406,117967.0,2023-10-29,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,88191.69979383796,117967.0,2023-11-05,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,86997.46903792804,117967.0,2023-11-12,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,87272.58823811269,117967.0,2023-11-19,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,89017.05739439192,117967.0,2023-11-26,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,92145.48322818727,117967.0,2023-12-03,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,96492.04192930095,117967.0,2023-12-10,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,101820.11623301935,117967.0,2023-12-17,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,107836.04675546964,117967.0,2023-12-24,3.5,1385,48,3544,0.15,15,985.8604818
DELL G15 Intel Core i7 11th Gen 11800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX...,DELL,114206.19840960183,117967.0,2023-12-31,3.5,1385,48,3544,0.15,15,985.8604818
